BuildingCode,Longitude,Latitude
2403001263,125.5351983,10.289325
2403001264,125.5350467,10.28971
2403001265,125.53507,10.2892067
2403001266,125.5353433,10.2892233
2403001267,125.5349233,10.289275
2403001268,125.53483,10.2892717
2403001269,125.5349367,10.289245
2403001270,125.5290074,10.2830594
2403001271,125.5348783,10.2890817
2403001314,125.5290283,10.2837933
2403001315,125.5282333,10.2832417
2403001316,125.5286984,10.28304232
2403001317,125.5287517,10.2832883
2403001318,125.5289618,10.2830896
2403001319,125.52891,10.2837667
2403001320,125.5287817,10.283325
2403001321,125.5282917,10.28335
2403001322,125.529305,10.2830733
2403001323,125.5287076,10.28307388
2403001324,125.5291817,10.2829417
2403001325,125.5294667,10.2831517
2403001326,125.5287002,10.28305539
2403001327,125.5288683,10.2828383
2403001345,125.5594747,10.320063
2403001346,125.5594624,10.3200456
2403001347,125.5594693,10.3200446
2403001348,125.5593015,10.3197891
2403001349,125.5594267,10.32001
2403001350,125.5594138,10.3199688
2403001351,125.5590855,10.3195875
2403001352,125.5590915,10.3195949
2403001353,125.5592939,10.3197663
2403001354,125.5593267,10.3198224
2403001355,125.5594396,10.3199301
2403001356,125.5594319,10.3199338
2403001357,125.5591961,10.3197281
2403001358,125.5594651,10.3200804
2403001359,125.5593077,10.319792
2403001381,125.5635449,10.30890405
2403001382,125.5593376,10.3198282
2403001383,125.5593455,10.3198245
2403001384,125.5591565,10.3196979
2403001385,125.5593128,10.3197563
2403001386,125.5593268,10.3198064
2403001387,125.5594792,10.3200711
2403001389,125.5589933,10.3203533
2403001403,125.5581474,10.3187154
2403001404,125.5581526,10.3187186
2403001405,125.5581503,10.3187144
2403001406,125.5581796,10.3188221
2403001407,125.5581497,10.3187852
2403001408,125.5581882,10.3188292
2403001409,125.5561855,10.318369
2403001410,125.5590491,10.319608
2403001411,125.5637033,10.30888658
2403001412,125.5637482,10.30891068
2403001413,125.5580913,10.3231552
2403001414,125.5637455,10.30885165
2403001415,125.5317002,10.3232666
2403001416,125.5317829,10.3232218
2403001418,125.5316868,10.3232707
2403001419,125.5316901,10.3232714
2403001420,125.531687,10.3232718
2403001422,125.5318391,10.3232141
2403001423,125.5318518,10.3232176
2403001445,125.5587753,10.3242557
2403001446,125.5587753,10.3242557
2403001448,125.5316874,10.323272
2403001449,125.5316896,10.3232716
2403001450,125.5288067,10.32193
2403001451,125.5305261,10.3223429
2403001452,125.5317709,10.3232261
2403001453,125.5318559,10.3232131
2403001466,125.555793,10.3293875
2403001467,125.5476795,10.3222219
2403001468,125.5580913,10.3231552
2403001469,125.5476746,10.3222172
2403001470,125.5476711,10.3222233
2403001471,125.5638274,10.30889004
2403001473,125.5638934,10.30881484
2403001474,125.5580913,10.3231552
2403001475,125.5570234,10.3253624
2403001476,125.5580913,10.3231552
2403001477,125.5580913,10.3231552
2403001478,125.5580913,10.3231552
2403001479,125.555872,10.327696
2403001480,125.5580913,10.3231552
2404000001,125.5581001,10.3195293
2404000002,125.5584333,10.3275625
2404000005,125.556306,10.3196494
2404000006,125.563364,10.3089866
2404000009,125.5187807,10.3091572
2404000010,125.5188225,10.3091044
2404000011,125.5188272,10.3091139
2404000012,125.5188163,10.3091299
2404000013,125.518783,10.3091639
2404000014,125.5187863,10.3091549
2404000015,125.518768,10.3091845
2404000016,125.5188113,10.3091284
2404000017,125.5187681,10.3091778
2404000018,125.5188059,10.309132
2404000019,125.5187715,10.3091661
2404000020,125.5188002,10.3091438
2404000022,125.5187085,10.3093398
2404000023,125.5187296,10.3092732
2404000024,125.5187376,10.3092535
2404000025,125.5187401,10.3092589
2404000026,125.5187395,10.3092563
2404000027,125.5187412,10.3092531
2404000028,125.5187368,10.3092096
2404000029,125.5186507,10.3095781
2404000030,125.5186397,10.3095923
2404000031,125.5186442,10.3095925
2404000032,125.5186437,10.3095976
2404000033,125.5186533,10.3095614
2404000034,125.5186418,10.3094921
2404000035,125.5186294,10.3094977
2404000036,125.5186162,10.3095104
2404000037,125.5187237,10.3092102
2404000038,125.5187067,10.3092333
2404000039,125.5187236,10.3092209
2404000040,125.5187801,10.3091623
2404000041,125.5186608,10.3094582
2404000042,125.5188967,10.309155
2404000043,125.5188175,10.3091228
2404000044,125.5188125,10.3091236
2404000045,125.5188201,10.3091234
2404000046,125.5187747,10.3091794
2404000047,125.5195227,10.3088549
2404000048,125.5195668,10.3088551
2404000049,125.5195401,10.30885
2404000050,125.5187735,10.3091311
2404000051,125.5195414,10.3090016
2404000052,125.5195223,10.3090409
2404000097,125.5388533,10.322815
2404000098,125.5582175,10.3195378
2404000102,125.5587753,10.3248491
2404000103,125.5476788,10.3222216
2404000104,125.5476809,10.3222225
2404000105,125.5476815,10.3222225
2404000106,125.547681,10.3222225
2404000107,125.5476746,10.3222172
2404000108,125.5476808,10.3222225
2404000109,125.5476809,10.3222232
2404000110,125.5476788,10.3222216
2404000111,125.5476788,10.3222216
2404000113,125.5559612,10.3305034
2404000115,125.5594156,10.3212679
2404000116,125.5587753,10.3242557
2404000117,125.5587753,10.3242557
2404000118,125.5594369,10.3212614
2404000119,125.5594593,10.3244662
2404000137,125.5555983,10.320135
2404000139,125.563966,10.30890519
2404000140,125.555775,10.31984
2404000144,125.518778,10.30913119
2404000146,125.5284722,10.28317624
2404000148,125.5286083,10.28319011
2404000149,125.5392133,10.29150114
2404000152,125.5187877,10.30913129
2404000153,125.5187926,10.3091304
2404000155,125.5286083,10.2831324
2404000156,125.5187972,10.30913066
2404000157,125.5332828,10.29103258
2404000158,125.5188023,10.30912977
2404000159,125.5264335,10.29075293
2404000160,125.5188038,10.30912657
2404000161,125.5286028,10.28310083
2404000162,125.5286727,10.28311088
2404000163,125.5278715,10.28651977
2404000164,125.5188102,10.30912634
2404000165,125.5188116,10.3091233
2404000166,125.529357,10.29007091
2404000167,125.5188144,10.30912026
2404000169,125.5188187,10.3091241
2404000170,125.518823,10.309114
2404000173,125.5188132,10.3091223
2404000174,125.5188201,10.3091143
2404000175,125.5188239,10.3091083
2404000176,125.5195314,10.3088373
2404000177,125.5195492,10.3088192
2404000178,125.5193737,10.3088829
2404000179,125.5188394,10.3090958
2404000180,125.5189438,10.3085672
2404000181,125.5188779,10.3089398
2404000182,125.5187927,10.3092327
2404000184,125.5187944,10.3091536
2404000185,125.5188191,10.3091155
2404000186,125.5188191,10.3091155
2404000187,125.5188214,10.309117
2404000188,125.5187439,10.3092949
2404000235,125.5560154,10.3196141
2404000236,125.5634472,10.30896986
2404000237,125.5634234,10.30892772
2404000238,125.5572946,10.3253339
2404000239,125.5560145,10.3196145
2404000240,125.5594588,10.3199796
2404000241,125.5554917,10.3196217
2404000247,125.5630339,10.30888135
2404000248,125.5632334,10.30877835
2404000258,125.5656267,10.31456
2404000259,125.5669733,10.31559
2404000260,125.5673217,10.315555
2404000261,125.5730717,10.3049383
2404000262,125.573605,10.3056933
2404000268,125.5594305,10.3212591
2404000271,125.5594742,10.3199933
2404000277,125.5571625,10.3255136
2404000278,125.5594696,10.3199769
2404000279,125.5560547,10.319654
2404000280,125.5562646,10.3196405
2404000281,125.5563143,10.3196503
2404000282,125.5562795,10.3196449
2404000283,125.5563058,10.3196476
2404000284,125.5563203,10.3196553
2404000285,125.5563182,10.3196511
2404000287,125.5562901,10.319653
2404000288,125.5561965,10.3196409
2404000306,125.5580913,10.3231552
2404000307,125.5580913,10.3231552
2404000308,125.5580913,10.3237485
2404000309,125.559321,10.319819
2404000314,125.5582104,10.3192306
2404000315,125.5583124,10.319214
2404000316,125.5563114,10.3187995
2404000317,125.5563104,10.318796
2404000318,125.5562976,10.318764
2404000319,125.5563205,10.3187975
2404000320,125.5563124,10.3187928
2404000321,125.5563313,10.3187948
2404000322,125.5563621,10.318789
2404000323,125.556334,10.3187995
2404000324,125.5563174,10.3187992
2404000325,125.5590018,10.3195468
2404000326,125.5590232,10.3195303
2404000327,125.5590389,10.319581
2404000328,125.5590358,10.3195617
2404000329,125.5590373,10.3195842
2404000350,125.5594588,10.3208366
2404000351,125.5591172,10.3196466
2404000352,125.5590513,10.3196136
2404000353,125.5587812,10.3175855
2404000354,125.5635277,10.30888182
2404000355,125.55843,10.3193519
2404000364,125.5561746,10.318351
2404000366,125.5562735,10.3186951
2404000367,125.5563306,10.3188267
2404000368,125.5563384,10.3188065
2404000369,125.5563246,10.3188012
2404000370,125.5563273,10.3187975
2404000371,125.556371,10.3187946
2404000372,125.5635779,10.30890852
2404000373,125.559092,10.3196147
2404000374,125.5583084,10.3190536
2404000375,125.5590644,10.3195719
2404000376,125.5589737,10.3195072
2404000377,125.5594109,10.32065581
2404000392,125.5557614,10.3198327
2404000393,125.5581149,10.3195338
2404000394,125.5580913,10.3231552
2503000001,125.528789,10.2834559
2503000002,125.5289262,10.2829396
2402000311,125.5535767,10.3460233
2402000313,125.5537417,10.34633
2402000315,125.5534547,10.3475616
2402000317,125.5536877,10.3470863
2402000320,125.5847636,10.3171234
2402000322,125.5844317,10.3186183
2402000324,125.584764,10.3189748
2402000328,125.5915467,10.3129183
2402000330,125.5893517,10.3166433
2402000331,125.5861133,10.318025
2402000334,125.5825033,10.3167283
2402000336,125.584895,10.3195133
2402000338,125.58473,10.3194
2402000340,125.5858183,10.3178067
2402000342,125.5849583,10.3192317
2402000344,125.5534331,10.3474709
2402000346,125.5478142,10.31772349
2402000348,125.5609278,10.31689045
2402000350,125.547857,10.3177167
2402000352,125.5478902,10.31770803
2402000354,125.5586123,10.31628547
2402000356,125.5479103,10.31770715
2402000360,125.5636616,10.31614224
2402000362,125.5559773,10.31615182
2402000366,125.559251,10.31570395
2402000370,125.5477546,10.31773241
2402000372,125.5477747,10.31772902
2402000374,125.5479438,10.31770375
2402000376,125.5590416,10.31282582
2402000378,125.5605176,10.314447
2402000380,125.556408,10.33973978
2402000382,125.5535117,10.3475734
2402000387,125.5535361,10.3477497
2402000389,125.5535256,10.3477663
2402000392,125.5535277,10.3479609
2402000394,125.6236195,10.2608605
2402000396,125.6240717,10.2602617
2402000398,125.6261774,10.2593177
2402000400,125.6261714,10.2593139
2402000403,125.6234833,10.260525
2402000405,125.623655,10.2608333
2402000407,125.6236242,10.2608602
2402000409,125.624035,10.259905
2402000413,125.623735,10.2610917
2402000416,125.62356,10.2609783
2402000418,125.546937,10.31778519
2402000422,125.547739,10.31773957
2402000424,125.6239633,10.26048
2402000426,125.6228233,10.2616417
2402000428,125.6228583,10.2615933
2402000430,125.6229367,10.2616983
2402000432,125.6229933,10.26141
2402000434,125.6224183,10.2617583
2402000436,125.622545,10.2620917
2402000438,125.6226367,10.2621217
2402000440,125.622125,10.2624583
2402000442,125.620912,10.25584839
2402000444,125.6209507,10.25590687
2402000446,125.6209625,10.25594401
2402000448,125.6209373,10.25588553
2402000450,125.6209978,10.25588627
2402000452,125.62325,10.2611683
2402000454,125.5641619,10.31673976
2402000457,125.5532102,10.34660781
2402000459,125.5533332,10.34665513
2402000461,125.553404,10.34657013
2402000463,125.5531878,10.3463425
2402000465,125.5534066,10.34645147
2402000467,125.5538177,10.34636964
2402000469,125.5531633,10.34632048
2402000471,125.5535182,10.34636386
2402000473,125.5534612,10.34641043
2402000475,125.5538127,10.34612491
2402000477,125.5533816,10.34628431
2402000480,125.5535363,10.34635992
2402000482,125.5536073,10.34788346
2402000485,125.5530684,10.34826732
2402000487,125.5532317,10.34796149
2402000489,125.5531523,10.34807462
2402000491,125.5533382,10.34821939
2402000493,125.5531191,10.34849332
2402000495,125.5529402,10.34862698
2402000498,125.5529313,10.34829248
2402000500,125.5527372,10.34854605
2402000503,125.5529093,10.34842883
2402000505,125.5525755,10.34836284
2402000507,125.5528484,10.34859814
2402000510,125.5528237,10.34841864
2402000512,125.5534103,10.34676289
2402000514,125.5531487,10.34871446
2402000516,125.5531505,10.34827556
2402000519,125.5531467,10.3480794
2402000521,125.5534369,10.3487956
2402000523,125.5532168,10.348284
2402000526,125.5536681,10.3475438
2402000528,125.5534581,10.3465174
2402000530,125.5535414,10.3475811
2402000532,125.553532,10.3475589
2402000534,125.5533379,10.3477734
2402000537,125.5533379,10.3477734
2402000539,125.5534152,10.3472807
2402000541,125.6207248,10.2562085
2402000543,125.6206766,10.2562379
2402000546,125.6206632,10.2563688
2402000548,125.6201488,10.2564024
2402000550,125.6207506,10.2565532
2402000552,125.6194909,10.2565333
2402000554,125.6209227,10.2564931
2402000556,125.6213585,10.2564026
2402000558,125.621396,10.2564391
2402000560,125.6208359,10.2564149
2402000562,125.619545,10.2567913
2402000564,125.620845,10.2562
2402000566,125.620845,10.2562
2402000568,125.620845,10.2562
2402000570,125.5444027,10.31820608
2402000572,125.6197067,10.256545
2402000574,125.5451726,10.3179711
2402000577,125.6209404,10.255984
2402000580,125.5461991,10.31798861
2402000583,125.6209167,10.2561965
2402000585,125.6209815,10.2561263
2402000587,125.6209713,10.2560801
2402000589,125.6209918,10.2561955
2402000592,125.6209806,10.2561641
2402000594,125.6209195,10.2561535
2402000596,125.6208833,10.2561211
2402000598,125.6208421,10.2561466
2402000601,125.6213685,10.2564014
2402000603,125.6212776,10.2564201
2402000605,125.6208408,10.2561475
2402000609,125.6206627,10.2562251
2402000612,125.6210836,10.2564205
2402000614,125.6208015,10.2561829
2402000617,125.6209653,10.256227
2402000619,125.6209844,10.2561804
2402000622,125.6209776,10.2561327
2402000625,125.6209721,10.2560397
2402000627,125.620885,10.255821
2402000629,125.620935,10.2559024
2402000632,125.6209894,10.2561266
2402000635,125.5477511,10.3177303
2402000637,125.6197331,10.25666959
2402000639,125.6208519,10.2557406
2402000641,125.6208948,10.2558065
2402000643,125.6206754,10.2554757
2402000645,125.6206261,10.2553842
2402000647,125.6209922,10.2562686
2402000651,125.594678,10.2998614
2402000653,125.594678,10.2998614
2402000655,125.5847636,10.3171234
2402000657,125.5827122,10.3182718
2402000662,125.6022671,10.29930813
2402000664,125.594678,10.2998614
2402000668,125.594678,10.2998614
2402000670,125.5847668,10.3171225
2402000672,125.584772,10.31711889
2402000675,125.5847636,10.3171234
2402000677,125.6023849,10.2991831
2402000678,125.6008415,10.3029467
2402000680,125.594678,10.2998614
2402000683,125.594678,10.2998614
2402000685,125.6023996,10.29911333
2402000687,125.5874987,10.3129232
2402000689,125.5847636,10.3171234
2402000691,125.594678,10.2998614
2402000693,125.5847748,10.31711766
2402000695,125.5874987,10.3129232
2402000697,125.594678,10.2998614
2402000699,125.6014687,10.3023557
2402000701,125.6014536,10.3023754
2402000703,125.5851055,10.3197496
2402000706,125.5874987,10.3129232
2402000708,125.5847636,10.3171234
2402000710,125.601173,10.2934109
2402000713,125.5871569,10.3135594
2402000715,125.5847636,10.3171234
2402000718,125.6025118,10.29887412
2402000720,125.601173,10.2934109
2402000723,125.5847768,10.31711479
2402000725,125.5485805,10.31796159
2402000728,125.5871569,10.3159319
2402000730,125.5864731,10.294668
2402000732,125.5864731,10.294668
2402000734,125.601173,10.2934109
2402000736,125.5847636,10.3171234
2402000737,125.601173,10.2934109
2402000738,125.5847636,10.3171234
2402000740,125.6025289,10.29883895
2402000747,125.5633891,10.30890896
2402000749,125.5580913,10.3237485
2402000751,125.563438,10.30892267
2402000753,125.5634802,10.30888125
2402000755,125.5580913,10.3237485
2402000757,125.5526406,10.3484915
2402000760,125.5534175,10.3476382
2402000762,125.5533104,10.3478508
2402000764,125.5532562,10.3480735
2402000766,125.5531781,10.3481919
2402000768,125.553268,10.3478823
2402000771,125.553214,10.348196
2402000773,125.6262215,10.2593108
2402000775,125.6262231,10.2593128
2402000778,125.6265283,10.2592742
2402000780,125.6264278,10.2592589
2402000782,125.62623,10.2593116
2402000784,125.6262295,10.2593119
2402000786,125.626185,10.2593317
2402000788,125.6260761,10.2593217
2402000790,125.6255021,10.2594028
2402000792,125.6255057,10.2594016
2402000794,125.6255031,10.2594038
2402000797,125.5188362,10.30918582
2402000799,125.5187933,10.30913088
2402000801,125.6224397,10.26173824
2402000803,125.6254953,10.2594026
2402000806,125.6254953,10.2594026
2402000808,125.6254953,10.2594026
2402000810,125.62475,10.2597217
2402000812,125.62475,10.2597217
2402000814,125.5187886,10.30913128
2402000816,125.6236178,10.2608616
2402000818,125.6209726,10.25596792
2402000820,125.6202696,10.25664128
2402000822,125.5390454,10.31825885
2402000824,125.5401682,10.31827635
2402000826,125.6205925,10.25649249
2402000828,125.58955,10.2945773
2402000830,125.6254976,10.2593988
2402000833,125.6255025,10.2594028
2402000835,125.6256937,10.2593598
2402000837,125.5408739,10.31835698
2402000840,125.6208394,10.2561437
2402000842,125.6195961,10.2568026
2402000846,125.5557579,10.3273591
2402000848,125.5580544,10.32589346
2402000850,125.5584333,10.3275625
2402000853,125.5557776,10.3274685
2402000856,125.5556692,10.3275914
2402000859,125.5556705,10.3275805
2402000862,125.5557712,10.3296835
2402000864,125.5558005,10.3295062
2402000866,125.5584333,10.3275625
2402000868,125.5558002,10.3281464
2402000870,125.5557565,10.3295113
2402000872,125.5557663,10.3295597
2402000874,125.5580913,10.3267155
2402000876,125.5578463,10.32592439
2402000878,125.5580913,10.3267155
2402000880,125.5557146,10.3272547
2402000882,125.5557888,10.3295843
2402000884,125.6025482,10.2987487
2402000886,125.6024782,10.2987301
2402000888,125.6021,10.2984033
2402000890,125.6022933,10.2982967
2402000892,125.601785,10.298375
2402000894,125.6024418,10.2988174
2402000896,125.6026908,10.298601
2402000898,125.6023919,10.2986975
2402000900,125.6024965,10.2987166
2402000902,125.6023108,10.2992085
2402000904,125.602309,10.2992137
2402000906,125.6026051,10.29884
2402000910,125.60221,10.29958
2402000912,125.602539,10.29881944
2402000914,125.602345,10.2990067
2402000916,125.6021217,10.29915
2402000918,125.60218,10.29903
2402000920,125.60138,10.2989133
2402000922,125.6025917,10.29849
2402000925,125.602505,10.2990883
2402000927,125.602215,10.299015
2402000929,125.6006633,10.30087
2402000931,125.6022267,10.2985967
2402000933,125.6024712,10.2987445
2402000935,125.6025607,10.2986769
2402000939,125.6022725,10.298362
2402000942,125.6025066,10.2987055
2402000944,125.5966967,10.2907133
2402000945,125.5963167,10.2886267
2402000948,125.602385,10.298325
2402000952,125.5534377,10.3474568
2402000954,125.5536953,10.3471989
2402000956,125.5534611,10.347576
2402000958,125.5534646,10.3475684
2402000960,125.5534538,10.3475667
2402000962,125.5535842,10.3466691
2402000966,125.5535555,10.3476054
2402000968,125.5535473,10.347602
2402000970,125.5535438,10.3477449
2402000975,125.5535773,10.3475285
2402000977,125.6211895,10.256341
2402000979,125.6204629,10.2565477
2402000981,125.619483,10.2559826
2402000983,125.6194269,10.2565356
2402000985,125.6191784,10.2559368
2402000989,125.6191802,10.2559375
2402000991,125.619174,10.2559375
2402000993,125.619174,10.2559375
2402000995,125.6021467,10.300195
2402000998,125.6022148,10.3000356
2402001000,125.6021396,10.3001312
2402001002,125.602189,10.2996745
2402001006,125.6022547,10.2993808
2402001008,125.6022602,10.2993679
2402001010,125.6021775,10.299676
2402001012,125.6021724,10.3003406
2402001014,125.6022749,10.2993689
2402001016,125.6022427,10.2994153
2402001018,125.6022448,10.2994289
2402001020,125.6023393,10.2991858
2402001022,125.6021482,10.3003211
2402001024,125.6020917,10.3002064
2402001028,125.6020959,10.3002082
2402001030,125.6022181,10.3004114
2402001032,125.6022281,10.3004777
2402001033,125.602237,10.3005384
2402001035,125.60249,10.29883367
2402001037,125.6022122,10.3004409
2402001039,125.6022207,10.3005154
2402001041,125.5847802,10.31711224
2402001044,125.5847636,10.3171234
2402001046,125.6022145,10.3004132
2402001048,125.6022296,10.3003617
2402001051,125.620819,10.2564653
2402001053,125.6195398,10.256811
2402001055,125.6196797,10.2562643
2402001057,125.6194267,10.2561659
2402001059,125.6194785,10.2560028
2402001061,125.6196041,10.2568117
2402001063,125.587427,10.3131797
2402001067,125.587427,10.3131797
2402001069,125.587427,10.3131797
2402001071,125.587427,10.3131797
2402001073,125.587427,10.3131797
2402001075,125.587427,10.3131797
2402001077,125.587427,10.3131797
2402001079,125.587427,10.3131797
2402001082,125.587427,10.3131797
2402001086,125.602282,10.29919744
2402001088,125.6022968,10.29918254
2402001091,125.6023077,10.29916687
2402001093,125.6022057,10.29915963
2402001095,125.6021932,10.29920757
2402001097,125.602201,10.29919037
2402001099,125.6022687,10.29920613
2402001102,125.587427,10.3131797
2402001104,125.587427,10.3131797
2402001106,125.587427,10.3131797
2402001108,125.587427,10.3131797
2402001110,125.587427,10.3131797
2402001112,125.587427,10.3131797
2402001116,125.587427,10.3131797
2402001118,125.587427,10.3131797
2402001120,125.587427,10.3131797
2402001122,125.587427,10.3131797
2402001124,125.587427,10.3131797
2402001127,125.6022049,10.29913016
2402001129,125.6023256,10.29913442
2402001131,125.6022103,10.29911339
2402001135,125.6023342,10.29912147
2402001138,125.6022158,10.29908128
2402001140,125.6023482,10.29909857
2402001143,125.6022189,10.2990668
2402001146,125.6023607,10.29907796
2402001148,125.6022259,10.29905309
2402001151,125.6023677,10.29904585
2402001153,125.6022314,10.29902252
2402001155,125.5747657,10.30307151
2402001157,125.6022298,10.29902184
2402001162,125.6022002,10.29918969
2402001164,125.6022797,10.29920544
2402001167,125.6021963,10.29917445
2402001169,125.6022968,10.29918483
2402001173,125.602201,10.2991661
2402001175,125.6023124,10.29915656
2402001177,125.6020886,10.3002046
2402001179,125.6020886,10.3002046
2402001181,125.6020972,10.3001992
2402001184,125.5594074,10.32065786
2402001186,125.6020935,10.3001973
2402001188,125.6020529,10.3003492
2402001190,125.6021349,10.3005662
2402001192,125.6021288,10.300574
2402001195,125.602571,10.3000503
2402001197,125.6020903,10.3002044
2402001199,125.6020903,10.3002044
2402001203,125.5874987,10.3129232
2402001205,125.60209,10.3002103
2402001209,125.6021399,10.3004961
2402001212,125.6020954,10.3003486
2402001214,125.6022547,10.2996154
2402001216,125.6022514,10.2996016
2402001218,125.6020164,10.3004783
2402001222,125.5573402,10.3257107
2402001224,125.5573776,10.3256355
2402001226,125.5507725,10.31964328
2402001229,125.5575144,10.3265091
2402001231,125.5575143,10.3265073
2402001233,125.5575053,10.3265025
2402001235,125.5575134,10.3265049
2402001237,125.5575075,10.3265067
2402001239,125.557389,10.326527
2402001241,125.5604783,10.3270987
2402001243,125.557292,10.3261232
2402001245,125.5572347,10.3261007
2402001247,125.5573782,10.3256372
2402001249,125.5575167,10.3265248
2402001252,125.5572572,10.3265789
2402001254,125.5555532,10.3275706
2402001256,125.5572198,10.3265483
2402001258,125.5571968,10.3264991
2402001260,125.5574357,10.3265139
2402001262,125.5573793,10.3265513
2402001265,125.5588588,10.3273693
2402001267,125.6024431,10.2990013
2402001268,125.6024494,10.2989191
2402001269,125.6023718,10.299003
2402001270,125.6026421,10.2988191
2402001271,125.6026472,10.2988017
2402001272,125.6026079,10.2988418
2402001274,125.602624,10.2988267
2402001275,125.6026106,10.2988157
2402001276,125.6027389,10.2986096
2402001277,125.6027769,10.2984554
2402001278,125.6026897,10.2986209
2402001281,125.6027506,10.2984534
2402001282,125.6024745,10.2986475
2402001283,125.626806,10.2590732
2402001284,125.6032507,10.2972788
2402001285,125.6032483,10.2972801
2402001286,125.6027447,10.2985143
2402001287,125.5968376,10.291149
2402001288,125.5963799,10.2905215
2402001290,125.6021469,10.2987875
2402001318,125.6218558,10.2561802
2402001319,125.6218275,10.2562111
2402001320,125.6216674,10.2563213
2402001321,125.6216377,10.2562519
2402001322,125.6218619,10.2561506
2402001323,125.6220247,10.2560776
2402001324,125.6222784,10.2559964
2402001325,125.6224455,10.2560614
2402001326,125.6229337,10.2562069
2402001327,125.6221097,10.2559629
2402001328,125.6221033,10.2559412
2402001329,125.6215385,10.2563559
2402001330,125.6221352,10.2559593
2402001331,125.622127,10.2559411
2402001332,125.6222155,10.2559671
2402001333,125.6221065,10.25594
2402001334,125.6218069,10.2562114
2402001335,125.6221291,10.2559387
2402001336,125.621465,10.256389
2402001337,125.6217562,10.2562393
2402001338,125.6218082,10.2562174
2402001339,125.6215579,10.2563132
2402001366,125.6213984,10.2564343
2402001367,125.6185833,10.2557546
2402001368,125.6195658,10.2563711
2402001369,125.6194578,10.256623
2402001370,125.6213751,10.2564373
2402001371,125.6195228,10.2560456
2402001373,125.6195229,10.2560346
2402001382,125.6214,10.2564182
2402001383,125.6212816,10.2558281
2402001384,125.6212448,10.2560399
2402001385,125.6212391,10.2559442
2402001386,125.6214452,10.2559903
2402001387,125.6214523,10.2559929
2402001388,125.6191905,10.25592929
2402001389,125.6214786,10.255733
2402001390,125.6208568,10.2557428
2402001391,125.6209377,10.2558363
2402001392,125.6207759,10.2557119
2402001393,125.6208034,10.255724
2402001394,125.6208792,10.2559203
2402001395,125.6209372,10.2560667
2402001396,125.6208681,10.2558387
2402001397,125.6209916,10.256216
2402001398,125.6209783,10.2560961
2402001399,125.6205479,10.2552484
2402001400,125.6205473,10.2552228
2402001401,125.6205617,10.2552599
2402001402,125.6205567,10.2552644
2402001403,125.6207951,10.2556672
2402001404,125.6205941,10.2552968
2402001405,125.6206874,10.2554494
2402001406,125.620813,10.2556187
2402001407,125.6208629,10.2557582
2402001408,125.6208014,10.2557157
2402001409,125.6228514,10.2561511
2402001410,125.6216609,10.2559305
2402001442,125.6221237,10.2559336
2402001443,125.6221237,10.2559336
2402001444,125.6228076,10.2561787
2402001445,125.6228816,10.2561723
2402001446,125.6228535,10.2561805
2402001447,125.623005,10.2561538
2402001448,125.6229141,10.256171
2402001449,125.6221082,10.2559162
2402001450,125.6229437,10.2561539
2402001451,125.6221674,10.2559669
2402001452,125.6226893,10.2560728
2402001453,125.6228278,10.2561762
2402001454,125.5477567,10.31772908
2402001455,125.6228503,10.2561749
2402001456,125.6221204,10.2559387
2402001457,125.6221305,10.2559412
2402001458,125.6221069,10.2559516
2402001459,125.6221379,10.2559422
2402001460,125.6221774,10.2559719
2402001461,125.6221495,10.2559182
2402001462,125.6221326,10.2559414
2402001463,125.6220795,10.2559056
2402001489,125.5534081,10.347283
2402001490,125.55353,10.3477578
2402001493,125.5854474,10.3208928
2402001496,125.5816865,10.3323425
2402001497,125.5837379,10.3193289
2402001498,125.5837379,10.3193289
2402001499,125.5837379,10.3193289
2402001500,125.5842764,10.31911512
2402001501,125.5842854,10.31911392
2402001502,125.5843465,10.31916203
2402001503,125.5861312,10.2985654
2402001504,125.5837379,10.3193289
2402001506,125.5837379,10.3193289
2402001508,125.58473,10.3253567
2402001509,125.5848533,10.3254933
2402001510,125.5881825,10.3214376
2402001512,125.5841427,10.31900138
2402001513,125.5851379,10.3263314
2402001514,125.5851378,10.3263305
2402001515,125.58434,10.31911758
2402001516,125.585075,10.32773
2402001518,125.5842183,10.3191091
2402001519,125.5841162,10.31900034
2402001548,125.586815,10.3210169
2402001549,125.5837379,10.3193289
2402001550,125.5837379,10.3193289
2402001551,125.5841963,10.3191125
2402001552,125.5837379,10.3193289
2402001553,125.5842088,10.31911129
2402001554,125.58601,10.32421833
2402001555,125.58601,10.32421833
2402001557,125.58601,10.32421833
2402001558,125.58601,10.32421833
2402001559,125.58601,10.32421833
2402001560,125.58601,10.32421833
2402001561,125.58601,10.32421833
2402001562,125.58601,10.32421833
2402001564,125.58601,10.32421833
2402001565,125.58601,10.32421833
2402001566,125.5842954,10.31911025
2402001567,125.5847636,10.3171234
2402001568,125.5864731,10.3000049
2402001569,125.5847636,10.3171234
2402001570,125.5847636,10.3171234
2402001571,125.5854633,10.32392667
2402001572,125.5842308,10.3191079
2402001573,125.5820284,10.331706
2402001574,125.5842424,10.31910472
2402001575,125.5843485,10.31914287
2402001577,125.5854474,10.316444
2402001578,125.586815,10.3207204
2402001579,125.5854474,10.316444
2402001580,125.5854474,10.316444
2402001581,125.5854474,10.316444
2402001618,125.556865,10.3259933
2402001619,125.55639,10.3258167
2402001620,125.55647,10.3259033
2402001621,125.5567617,10.32628
2402001622,125.5573167,10.325755
